IndicatorID,IndicatorName,IndicatorUnits,ProjectID,EIPProjectNumber,IndicatorProjectYear,IndicatorProjectValue,PMSubcategoryName1,PMSubcategoryOption1,PMSubcategoryName2,PMSubcategoryOption2,PMSubcategoryName3,PMSubcategoryOption3,PMSubcategoryName4,PMSubcategoryOption4
19,Acres of Forest Fuels Reduction Treatment,acres,1617,02.01.01.0052,2013,20.0,Treatment Zone,Urban Core,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1618,02.01.01.0053,2014,54.0,Treatment Zone,Urban Core,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1619,02.01.01.0054,2014,18.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1619,02.01.01.0054,2013,18.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1620,02.01.01.0055,2013,25.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1620,02.01.01.0055,2012,25.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1623,02.01.01.0056,2014,8.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Urban Core
19,Acres of Forest Fuels Reduction Treatment,acres,1624,02.01.01.0057,2016,2.5,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1624,02.01.01.0057,2015,20.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1624,02.01.01.0057,2014,25.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1624,02.01.01.0057,2017,2.5,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1625,02.01.01.0058,2014,13.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1626,02.01.01.0059,2014,4.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Mechanical Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1627,02.01.01.0060,2015,20.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1627,02.01.01.0060,2012,20.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1628,02.01.01.0061,2015,45.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Biomass Removal,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1628,02.01.01.0061,2015,45.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Mechanical Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1630,02.01.01.0063,2015,8.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1630,02.01.01.0063,2013,8.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1633,02.01.01.0065,2016,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1633,02.01.01.0065,2016,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1634,02.01.01.0066,2015,5.0,Property Ownership,California Tahoe Conservancy,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1637,02.01.01.0067,2016,25.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1637,02.01.01.0067,2017,25.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3776,02.01.01.0076,2017,13.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3776,02.01.01.0076,2019,13.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3778,02.01.01.0077,2019,80.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3778,02.01.01.0077,2020,57.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3778,02.01.01.0077,2022,135.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3778,02.01.01.0077,2023,2.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3779,02.01.01.0078,2019,30.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3779,02.01.01.0078,2018,20.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3779,02.01.01.0078,2016,1.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3779,02.01.01.0078,2017,35.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3779,02.01.01.0078,2018,20.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3779,02.01.01.0078,2019,1.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3793,02.01.01.0079,2015,1.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3793,02.01.01.0079,2016,39.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3793,02.01.01.0079,2017,32.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3793,02.01.01.0079,2018,39.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3793,02.01.01.0079,2019,33.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3793,02.01.01.0079,2020,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3793,02.01.01.0079,2021,40.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3793,02.01.01.0079,2022,72.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3795,02.01.01.0080,2016,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3795,02.01.01.0080,2017,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3796,02.01.01.0081,2016,3.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3796,02.01.01.0081,2014,6.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3796,02.01.01.0081,2015,3.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3797,02.01.01.0082,2015,6.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3797,02.01.01.0082,2016,6.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3798,02.01.01.0083,2016,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3798,02.01.01.0083,2016,20.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3798,02.01.01.0083,2015,20.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3798,02.01.01.0083,2017,30.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3810,02.01.01.0085,2017,8.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3810,02.01.01.0085,2015,3.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3810,02.01.01.0085,2016,20.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3810,02.01.01.0085,2018,3.6,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3810,02.01.01.0085,2019,3.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3811,02.01.01.0086,2017,6.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3811,02.01.01.0086,2017,9.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3811,02.01.01.0086,2016,3.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3811,02.01.01.0086,2018,13.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3811,02.01.01.0086,2018,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3811,02.01.01.0086,2019,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3811,02.01.01.0086,2019,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3812,02.01.01.0087,2017,23.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3812,02.01.01.0087,2017,2.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3812,02.01.01.0087,2016,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3812,02.01.01.0087,2018,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3812,02.01.01.0087,2018,3.7,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3812,02.01.01.0087,2019,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3812,02.01.01.0087,2019,3.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3812,02.01.01.0087,2021,1.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3812,02.01.01.0087,2021,1.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3813,02.01.01.0088,2018,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3813,02.01.01.0088,2017,9.3,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3813,02.01.01.0088,2015,1.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3813,02.01.01.0088,2016,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2018,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2019,612.0,Treatment Zone,Community Defense Zone,Treatment Type,Biomass Removal,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2019,32.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2019,612.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2020,663.0,Treatment Zone,Community Defense Zone,Treatment Type,Biomass Removal,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2020,663.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2021,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Biomass Removal,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2021,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2022,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Biomass Removal,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2022,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2023,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Biomass Removal,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3816,02.01.01.0089,2023,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Mechanical Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,U.S. Forest Service
19,Acres of Forest Fuels Reduction Treatment,acres,3892,02.01.01.0090,2018,46.1,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Initial,Treatment Type,Mastication,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,3892,02.01.01.0090,2019,37.7,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Initial,Treatment Type,Mastication,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,3892,02.01.01.0090,2020,2.0,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,3892,02.01.01.0090,2021,27.7,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,3901,02.01.01.0091,2018,4.24,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3901,02.01.01.0091,2017,27.9,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3901,02.01.01.0091,2018,27.9,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3902,02.01.01.0092,2016,14.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3902,02.01.01.0092,2017,100.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3902,02.01.01.0092,2018,24.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3902,02.01.01.0092,2019,138.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3903,02.01.01.0093,2022,24.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3903,02.01.01.0093,2019,45.2,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3903,02.01.01.0093,2019,66.7,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3903,02.01.01.0093,2020,53.5,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3903,02.01.01.0093,2020,16.1,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Maintenance,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3903,02.01.01.0093,2021,32.6,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3903,02.01.01.0093,2022,34.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3903,02.01.01.0093,2023,14.1,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3903,02.01.01.0093,2023,33.46,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3905,02.01.01.0094,2020,200.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3905,02.01.01.0094,2019,20.0,Treatment Zone,Community Defense Zone,Treatment Type,Mastication,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3905,02.01.01.0094,2015,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3905,02.01.01.0094,2016,17.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3905,02.01.01.0094,2017,22.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3905,02.01.01.0094,2018,80.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3905,02.01.01.0094,2019,26.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3905,02.01.01.0094,2020,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Mastication,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3905,02.01.01.0094,2020,15.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Private
19,Acres of Forest Fuels Reduction Treatment,acres,3906,02.01.01.0095,2018,10.25,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,3906,02.01.01.0095,2017,9.17,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
